transaction_id,customer_id,amount,payment_method,device,timestamp,status,failure_reason,retry_count,customer_type,checkout_started,checkout_completed
TX008262,C06272,1552.95,UPI,mobile,2026-08-19 14:30:00,success,,0,returning,True,True
TX008263,C07857,4616.55,UPI,mobile,2026-08-17 04:24:00,success,,0,returning,True,True
TX008264,C06266,1558.67,UPI,desktop,2026-08-26 06:17:00,success,,0,returning,True,True
TX008265,C04285,169.23,NETBANKING,mobile,2026-08-04 12:55:00,success,,0,new,True,True
TX008266,C05009,571.21,UPI,tablet,2026-08-27 02:30:00,success,,0,returning,True,True
TX008267,C09509,2209.51,CARD,mobile,2026-08-01 17:03:00,success,,0,returning,True,True
TX008268,C09505,548.5,CARD,mobile,2026-08-20 15:46:00,success,,0,returning,True,True
TX008269,C01963,2890.87,UPI,mobile,2026-08-29 14:38:00,failed,BANK_ERROR,0,new,True,True
TX008270,C08663,480.05,CARD,mobile,2026-08-16 04:20:00,success,,0,new,True,True
TX008271,C02310,2552.49,UPI,mobile,2026-08-25 15:28:00,success,,0,returning,True,True
TX008272,C06708,721.82,UPI,mobile,2026-08-25 10:14:00,success,,0,returning,True,True
TX008273,C02002,1696.3,NETBANKING,mobile,2026-08-25 01:54:00,success,,0,returning,True,True
TX008274,C00579,2229.57,CARD,mobile,2026-08-10 08:05:00,success,,0,returning,True,True
TX008275,C09908,1298.42,CARD,desktop,2026-08-16 10:07:00,success,,0,new,True,True
TX008276,C03191,784.78,UPI,mobile,2026-08-10 23:32:00,failed,CARD_DECLINED,1,new,True,False
TX008277,C03720,1338.99,CARD,mobile,2026-08-01 20:16:00,success,,0,returning,True,True
TX008278,C01714,974.83,CARD,mobile,2026-08-22 02:43:00,success,,0,returning,True,True
TX008279,C06584,1113.61,CARD,mobile,2026-08-03 23:10:00,success,,0,returning,True,True
TX008280,C09531,325.77,NETBANKING,mobile,2026-08-01 18:58:00,success,,0,returning,True,True
TX008281,C05381,1870.36,UPI,mobile,2026-08-05 14:55:00,success,,0,new,True,True
TX008282,C09481,1267.61,CARD,mobile,2026-08-23 01:47:00,success,,0,returning,True,True
TX008283,C04805,272.95,WALLET,desktop,2026-08-16 20:29:00,success,,0,returning,True,True
TX008284,C04545,823.24,UPI,mobile,2026-08-06 07:05:00,success,,0,returning,True,True
TX008285,C05070,209.3,UPI,mobile,2026-08-20 18:01:00,success,,0,returning,True,True
TX008286,C07714,1133.36,UPI,mobile,2026-08-12 04:21:00,success,,0,new,True,True
TX008287,C01908,1653.98,CARD,desktop,2026-08-15 10:42:00,failed,TIMEOUT,2,returning,True,False
TX008288,C06957,646.01,CARD,mobile,2026-08-22 00:27:00,success,,0,returning,True,True
TX008289,C02679,611.76,CARD,mobile,2026-08-19 14:40:00,success,,0,returning,True,True
TX008290,C03713,790.97,UPI,mobile,2026-08-08 14:50:00,success,,0,new,True,True
TX008291,C04334,609.13,NETBANKING,mobile,2026-08-02 22:50:00,success,,0,returning,True,True
TX008292,C03124,532.55,CARD,mobile,2026-08-04 14:07:00,success,,0,returning,True,True
TX008293,C09355,247.35,CARD,mobile,2026-08-19 14:48:00,success,,0,new,True,True
TX008294,C06644,594.78,CARD,mobile,2026-08-05 23:17:00,success,,0,new,True,True
TX008295,C04351,332.82,UPI,mobile,2026-08-09 16:50:00,success,,0,new,True,True
TX008296,C00346,2770.69,NETBANKING,mobile,2026-08-30 16:01:00,success,,0,returning,True,True
TX008297,C03780,3246.66,UPI,mobile,2026-08-24 01:47:00,success,,0,new,True,True
TX008298,C07274,1574.72,UPI,mobile,2026-08-04 21:46:00,success,,0,returning,True,True
TX008299,C07069,2646.45,UPI,mobile,2026-08-29 13:08:00,success,,0,returning,True,True
TX008300,C01422,559.36,CARD,mobile,2026-08-01 08:07:00,success,,0,returning,True,True
TX008301,C02624,1641.43,CARD,mobile,2026-08-11 19:40:00,success,,0,returning,True,True
TX008302,C07009,1605.66,CARD,mobile,2026-08-10 18:51:00,success,,0,new,True,True
TX008303,C07578,1355.88,UPI,mobile,2026-08-10 21:57:00,success,,0,returning,True,True
TX008304,C01233,773.53,CARD,mobile,2026-08-14 01:44:00,success,,0,returning,True,True
TX008305,C01230,1070.12,UPI,desktop,2026-08-22 21:58:00,success,,0,returning,True,True
TX008306,C01955,1312.49,NETBANKING,desktop,2026-08-07 12:04:00,success,,0,returning,True,True
TX008307,C06784,1287.76,UPI,mobile,2026-08-14 01:25:00,success,,0,returning,True,True
TX008308,C07558,509.55,UPI,desktop,2026-08-02 03:29:00,success,,0,new,True,True
TX008309,C07295,3062.51,UPI,mobile,2026-08-22 21:54:00,success,,0,returning,True,True
TX008310,C03752,1138.54,CARD,mobile,2026-08-13 18:27:00,success,,0,returning,True,True
TX008311,C05303,1975.44,NETBANKING,desktop,2026-08-20 00:05:00,success,,0,returning,True,True
TX008312,C05003,694.95,CARD,desktop,2026-08-09 19:53:00,success,,0,returning,True,True
TX008313,C01053,1555.29,CARD,desktop,2026-08-24 07:04:00,success,,0,returning,True,True
TX008314,C08746,1201.57,UPI,mobile,2026-08-19 07:33:00,success,,0,new,True,True
TX008315,C03792,548.77,CARD,desktop,2026-08-01 15:04:00,success,,0,new,True,True
TX008316,C08937,1082.88,NETBANKING,mobile,2026-08-28 12:11:00,success,,0,returning,True,True
TX008317,C04400,846.48,UPI,mobile,2026-08-06 16:04:00,success,,0,new,True,True
TX008318,C04886,914.75,CARD,mobile,2026-08-24 01:53:00,success,,0,returning,True,True
TX008319,C01705,2293.28,UPI,desktop,2026-08-01 10:40:00,success,,0,new,True,True
TX008320,C08505,988.48,CARD,mobile,2026-08-13 01:00:00,success,,0,new,True,True
TX008321,C01123,2173.2,CARD,mobile,2026-08-06 21:50:00,success,,0,returning,True,True
TX008322,C04609,1681.72,UPI,mobile,2026-08-09 09:36:00,success,,0,new,True,True
TX008323,C09106,1177.9,CARD,mobile,2026-08-03 23:39:00,success,,0,returning,True,True
TX008324,C07657,2410.66,UPI,mobile,2026-08-02 13:07:00,success,,0,new,True,True
TX008325,C08932,2245.49,CARD,desktop,2026-08-20 17:58:00,failed,TIMEOUT,0,returning,True,True
TX008326,C03198,1179.9,CARD,mobile,2026-08-09 15:30:00,success,,0,returning,True,True
TX008327,C07397,1252.4,NETBANKING,desktop,2026-08-27 19:51:00,success,,0,returning,True,True
TX008328,C03301,2433.71,CARD,tablet,2026-08-14 21:43:00,success,,0,new,True,True
TX008329,C05561,1771.74,UPI,mobile,2026-08-30 05:26:00,success,,0,returning,True,True
TX008330,C08596,3033.15,CARD,mobile,2026-08-26 20:03:00,success,,0,new,True,True
TX008331,C01835,972.65,CARD,mobile,2026-08-23 07:18:00,success,,0,returning,True,True
TX008332,C06758,449.29,UPI,mobile,2026-08-22 17:18:00,success,,0,new,True,True
TX008333,C03238,631.27,CARD,tablet,2026-08-26 06:11:00,success,,0,returning,True,True
TX008334,C01569,260.61,UPI,mobile,2026-08-22 14:53:00,success,,0,returning,True,True
TX008335,C02155,601.72,NETBANKING,mobile,2026-08-23 04:21:00,success,,0,new,True,True
TX008336,C09149,1755.64,UPI,mobile,2026-08-16 17:13:00,success,,0,new,True,True
TX008337,C03401,985.04,CARD,mobile,2026-08-23 22:20:00,failed,INSUFFICIENT_FUNDS,0,new,True,False
TX008338,C01448,545.62,UPI,mobile,2026-08-19 13:44:00,success,,0,returning,True,True
TX008339,C00842,707.18,CARD,mobile,2026-08-15 03:35:00,success,,0,returning,True,True
TX008340,C01191,1356.92,NETBANKING,mobile,2026-08-24 17:11:00,success,,0,returning,True,True
TX008341,C07456,734.13,UPI,mobile,2026-08-23 10:36:00,failed,BANK_ERROR,0,returning,True,False
TX008342,C06778,902.01,NETBANKING,mobile,2026-08-25 03:43:00,success,,0,returning,True,True
TX008343,C08337,339.76,UPI,mobile,2026-08-02 09:04:00,success,,0,returning,True,True
TX008344,C04067,2714.51,CARD,mobile,2026-08-25 10:34:00,success,,0,returning,True,True
TX008345,C01222,3078.94,UPI,mobile,2026-08-12 01:47:00,success,,0,returning,True,True
TX008346,C07279,566.7,CARD,mobile,2026-08-30 11:55:00,success,,0,returning,True,True
TX008347,C08849,823.27,UPI,mobile,2026-08-11 03:53:00,success,,0,returning,True,True
TX008348,C00949,240.84,CARD,desktop,2026-08-09 08:47:00,success,,0,returning,True,True
TX008349,C07341,2517.4,CARD,mobile,2026-08-13 11:09:00,success,,0,new,True,True
TX008350,C06975,407.27,CARD,mobile,2026-08-15 09:55:00,success,,0,new,True,True
TX008351,C04016,1045.0,NETBANKING,mobile,2026-08-24 12:14:00,success,,0,returning,True,True
TX008352,C02436,488.48,UPI,tablet,2026-08-08 22:25:00,success,,0,returning,True,True
TX008353,C00701,1063.89,UPI,mobile,2026-08-24 06:53:00,failed,INSUFFICIENT_FUNDS,0,returning,True,False
TX008354,C02610,2114.92,UPI,mobile,2026-08-18 16:40:00,success,,0,returning,True,True
TX008355,C08165,1672.47,CARD,mobile,2026-08-27 05:08:00,success,,0,returning,True,True
TX008356,C04579,1777.96,UPI,mobile,2026-08-04 20:27:00,success,,0,new,True,True
TX008357,C04538,7698.56,CARD,mobile,2026-08-07 20:17:00,success,,0,new,True,True
TX008358,C09198,376.9,NETBANKING,mobile,2026-08-14 10:03:00,success,,0,new,True,True
TX008359,C07169,1024.2,UPI,tablet,2026-08-08 05:04:00,success,,0,returning,True,True
TX008360,C00609,5184.34,WALLET,mobile,2026-08-20 02:33:00,success,,0,new,True,True
TX008361,C02100,1293.24,UPI,mobile,2026-08-23 22:16:00,success,,0,returning,True,True
TX008362,C05403,1094.78,UPI,mobile,2026-08-21 10:04:00,success,,0,returning,True,True
TX008363,C08922,876.58,CARD,mobile,2026-08-04 04:42:00,success,,0,new,True,True
TX008364,C07859,1200.15,NETBANKING,desktop,2026-08-06 21:55:00,success,,0,returning,True,True
TX008365,C07408,1061.01,CARD,mobile,2026-08-19 22:23:00,failed,CARD_DECLINED,1,returning,True,False
TX008366,C05437,4324.68,CARD,desktop,2026-08-19 13:15:00,success,,0,returning,True,True
TX008367,C09132,2004.74,CARD,mobile,2026-08-20 10:00:00,success,,0,new,True,True
TX008368,C05894,966.17,CARD,mobile,2026-08-19 18:58:00,success,,0,returning,True,True
TX008369,C09727,1920.61,CARD,mobile,2026-08-19 21:31:00,success,,0,returning,True,True
TX008370,C06631,599.63,NETBANKING,mobile,2026-08-12 05:20:00,success,,0,returning,True,True
TX008371,C07793,1048.16,CARD,desktop,2026-08-19 22:54:00,success,,0,new,True,True
TX008372,C01403,734.06,NETBANKING,mobile,2026-08-17 02:09:00,success,,0,returning,True,True
TX008373,C03628,1813.75,UPI,mobile,2026-08-23 13:43:00,success,,0,new,True,True
TX008374,C08595,990.56,UPI,mobile,2026-08-28 17:36:00,success,,0,new,True,True
TX008375,C04532,1186.57,WALLET,mobile,2026-08-19 20:11:00,success,,0,returning,True,True
TX008376,C01208,934.16,CARD,mobile,2026-08-24 08:23:00,success,,0,new,True,True
TX008377,C03144,1407.13,UPI,mobile,2026-08-26 17:45:00,success,,0,new,True,True
TX008378,C02723,1837.64,UPI,mobile,2026-08-18 04:08:00,success,,0,returning,True,True
TX008379,C00615,3087.73,UPI,mobile,2026-08-15 18:19:00,success,,0,returning,True,True
TX008380,C00072,868.76,UPI,desktop,2026-08-18 17:54:00,success,,0,returning,True,True
TX008381,C08136,508.78,CARD,mobile,2026-08-22 19:37:00,success,,0,new,True,True
TX008382,C08472,1468.97,UPI,mobile,2026-08-27 17:56:00,success,,0,new,True,True
TX008383,C09100,421.86,CARD,mobile,2026-08-19 02:40:00,failed,TIMEOUT,0,returning,True,False
TX008384,C07179,849.62,CARD,mobile,2026-08-08 08:46:00,success,,0,returning,True,True
TX008385,C09652,348.84,UPI,mobile,2026-08-24 02:47:00,success,,0,returning,True,True
TX008386,C00508,10502.13,UPI,mobile,2026-08-05 02:20:00,success,,0,returning,True,True
TX008387,C02569,2737.07,UPI,desktop,2026-08-25 23:34:00,success,,0,new,True,True
TX008388,C00158,2512.69,CARD,mobile,2026-08-15 12:27:00,success,,0,returning,True,True
TX008389,C01969,3232.05,UPI,mobile,2026-08-05 15:03:00,success,,0,new,True,True
TX008390,C09726,2277.22,CARD,tablet,2026-08-23 13:47:00,failed,TIMEOUT,1,new,True,False
TX008391,C03386,1299.64,CARD,mobile,2026-08-29 07:54:00,success,,0,new,True,True
TX008392,C04981,1329.38,UPI,mobile,2026-08-17 17:01:00,success,,0,returning,True,True
TX008393,C09635,2950.47,UPI,mobile,2026-08-02 22:45:00,success,,0,new,True,True
TX008394,C01081,3133.06,NETBANKING,mobile,2026-08-21 09:40:00,success,,0,returning,True,True
TX008395,C05972,540.62,UPI,mobile,2026-08-24 17:32:00,success,,0,returning,True,True
TX008396,C06194,969.69,UPI,mobile,2026-08-04 05:48:00,failed,CARD_DECLINED,3,returning,True,False
TX008397,C00053,1154.52,CARD,mobile,2026-08-16 08:30:00,success,,0,new,True,True
TX008398,C05154,2339.02,CARD,mobile,2026-08-29 11:16:00,failed,TIMEOUT,2,returning,True,True
TX008399,C09376,603.19,UPI,desktop,2026-08-20 15:24:00,success,,0,returning,True,True
TX008400,C06219,557.2,NETBANKING,mobile,2026-08-04 01:00:00,success,,0,returning,True,True
TX008401,C05618,399.24,UPI,mobile,2026-08-18 05:23:00,success,,0,new,True,True
TX008402,C06650,743.89,UPI,mobile,2026-08-14 08:20:00,success,,0,returning,True,True
TX008403,C04783,842.15,CARD,mobile,2026-08-22 01:44:00,success,,0,returning,True,True
TX008404,C09665,3804.62,UPI,mobile,2026-08-10 16:34:00,success,,0,returning,True,True
TX008405,C03771,2113.24,CARD,desktop,2026-08-18 14:46:00,success,,0,returning,True,True
TX008406,C07399,2337.87,UPI,mobile,2026-08-17 11:20:00,success,,0,returning,True,True
TX008407,C04307,496.74,UPI,mobile,2026-08-26 07:56:00,success,,0,new,True,True
TX008408,C03122,926.68,UPI,tablet,2026-08-20 00:28:00,success,,0,new,True,True
TX008409,C00351,1895.59,UPI,mobile,2026-08-24 21:19:00,success,,0,returning,True,True
TX008410,C08955,1221.29,UPI,mobile,2026-08-28 16:05:00,success,,0,new,True,True
TX008411,C09648,1636.3,WALLET,mobile,2026-08-18 03:57:00,success,,0,returning,True,True
TX008412,C00823,403.98,CARD,desktop,2026-08-06 05:57:00,failed,INSUFFICIENT_FUNDS,2,returning,True,False
TX008413,C00594,1182.45,UPI,mobile,2026-08-01 21:27:00,success,,0,returning,True,True
TX008414,C03162,1982.8,UPI,mobile,2026-08-14 22:01:00,success,,0,returning,True,True
TX008415,C08626,508.88,UPI,mobile,2026-08-07 06:51:00,success,,0,returning,True,True
TX008416,C06396,289.76,UPI,mobile,2026-08-11 23:22:00,success,,0,returning,True,True
TX008417,C07376,494.31,CARD,desktop,2026-08-08 04:45:00,success,,0,returning,True,True
TX008418,C09951,2915.38,UPI,mobile,2026-08-30 10:13:00,success,,0,returning,True,True
TX008419,C04772,443.54,UPI,desktop,2026-08-04 04:37:00,success,,0,returning,True,True
TX008420,C02676,1110.57,UPI,mobile,2026-08-15 17:23:00,success,,0,returning,True,True
TX008421,C05413,282.81,NETBANKING,mobile,2026-08-28 03:36:00,success,,0,returning,True,True
TX008422,C00501,557.03,NETBANKING,mobile,2026-08-16 14:15:00,failed,INSUFFICIENT_FUNDS,3,returning,True,True
TX008423,C04089,1280.55,UPI,mobile,2026-08-20 01:45:00,success,,0,returning,True,True
TX008424,C05710,1091.03,UPI,mobile,2026-08-10 00:21:00,success,,0,new,True,True
TX008425,C07243,2520.02,CARD,mobile,2026-08-17 20:27:00,success,,0,new,True,True
TX008426,C01789,1503.12,WALLET,mobile,2026-08-05 12:10:00,success,,0,returning,True,True
TX008427,C03869,508.83,UPI,mobile,2026-08-18 06:40:00,success,,0,returning,True,True
TX008428,C07973,916.04,CARD,desktop,2026-08-30 20:59:00,success,,0,returning,True,True
TX008429,C03306,783.76,CARD,desktop,2026-08-07 00:50:00,success,,0,returning,True,True
TX008430,C04446,208.52,NETBANKING,mobile,2026-08-10 22:14:00,success,,0,returning,True,True
TX008431,C07667,3900.62,UPI,mobile,2026-08-15 06:32:00,success,,0,new,True,True
TX008432,C05382,1130.56,CARD,mobile,2026-08-06 09:10:00,success,,0,returning,True,True
TX008433,C02166,1295.1,UPI,mobile,2026-08-16 05:20:00,success,,0,returning,True,True
TX008434,C04325,1845.29,CARD,desktop,2026-08-25 11:44:00,success,,0,new,True,True
TX008435,C04552,1866.17,NETBANKING,mobile,2026-08-25 01:04:00,failed,BANK_ERROR,3,returning,True,False
TX008436,C04569,2038.19,WALLET,mobile,2026-08-18 16:30:00,success,,0,new,True,True
TX008437,C06339,816.75,CARD,desktop,2026-08-24 16:58:00,success,,0,new,True,True
TX008438,C06987,746.74,NETBANKING,mobile,2026-08-27 12:55:00,success,,0,returning,True,True
TX008439,C06404,2606.86,CARD,mobile,2026-08-22 19:07:00,success,,0,new,True,True
TX008440,C08491,3994.95,UPI,mobile,2026-08-04 13:58:00,success,,0,returning,True,True
TX008441,C04867,282.12,UPI,mobile,2026-08-15 17:24:00,success,,0,new,True,True
TX008442,C09570,2523.33,UPI,desktop,2026-08-29 08:43:00,success,,0,new,True,True
TX008443,C04675,916.49,CARD,mobile,2026-08-14 05:52:00,success,,0,returning,True,True
TX008444,C04267,1037.36,CARD,mobile,2026-08-03 10:12:00,success,,0,returning,True,True
TX008445,C07418,158.81,UPI,mobile,2026-08-16 15:17:00,success,,0,new,True,True
TX008446,C02467,1109.57,CARD,mobile,2026-08-03 18:31:00,success,,0,returning,True,True
TX008447,C09857,703.38,UPI,mobile,2026-08-30 13:07:00,success,,0,returning,True,True
TX008448,C02673,195.27,CARD,mobile,2026-08-03 11:52:00,success,,0,returning,True,True
TX008449,C07478,2842.84,UPI,mobile,2026-08-28 22:15:00,success,,0,new,True,True
TX008450,C04026,1283.45,CARD,desktop,2026-08-18 09:03:00,failed,TIMEOUT,1,new,True,False
TX008451,C02759,1444.55,WALLET,desktop,2026-08-02 09:50:00,success,,0,returning,True,True
TX008452,C03742,2821.37,UPI,mobile,2026-08-28 05:32:00,success,,0,returning,True,True
TX008453,C09983,1895.22,CARD,mobile,2026-08-01 20:19:00,success,,0,returning,True,True
TX008454,C09173,391.83,CARD,mobile,2026-08-23 12:27:00,success,,0,new,True,True
TX008455,C07870,2284.48,CARD,desktop,2026-08-22 09:01:00,success,,0,new,True,True
TX008456,C05870,325.82,UPI,mobile,2026-08-30 18:23:00,success,,0,returning,True,True
TX008457,C03531,1774.0,NETBANKING,mobile,2026-08-08 21:20:00,success,,0,returning,True,True
TX008458,C05281,4863.59,UPI,desktop,2026-08-28 20:25:00,success,,0,returning,True,True
TX008459,C07834,1787.1,CARD,mobile,2026-08-18 22:48:00,success,,0,returning,True,True
TX008460,C04012,842.59,UPI,tablet,2026-08-22 22:53:00,success,,0,returning,True,True
TX008461,C01099,4696.74,CARD,mobile,2026-08-19 11:52:00,success,,0,returning,True,True
TX008462,C07204,1278.9,CARD,desktop,2026-08-19 17:05:00,success,,0,new,True,True
TX008463,C01147,519.9,UPI,mobile,2026-08-11 07:21:00,success,,0,returning,True,True
TX008464,C09204,663.68,UPI,desktop,2026-08-06 10:23:00,success,,0,returning,True,True
TX008465,C03962,647.72,UPI,mobile,2026-08-19 15:54:00,success,,0,new,True,True
TX008466,C02128,5878.59,UPI,desktop,2026-08-24 11:17:00,success,,0,returning,True,True
TX008467,C06904,1761.67,UPI,mobile,2026-08-19 07:31:00,failed,INSUFFICIENT_FUNDS,2,returning,True,False
TX008468,C07414,1815.45,UPI,mobile,2026-08-18 22:30:00,success,,0,new,True,True
TX008469,C04866,1573.78,UPI,tablet,2026-08-12 07:22:00,success,,0,returning,True,True
TX008470,C04206,1357.25,WALLET,mobile,2026-08-14 01:46:00,success,,0,returning,True,True
TX008471,C01691,754.2,UPI,mobile,2026-08-18 07:22:00,success,,0,returning,True,True
TX008472,C02792,438.24,UPI,mobile,2026-08-02 10:18:00,success,,0,returning,True,True
TX008473,C01250,1461.16,CARD,desktop,2026-08-29 00:33:00,success,,0,returning,True,True
TX008474,C04089,4556.74,NETBANKING,desktop,2026-08-08 10:36:00,success,,0,returning,True,True
TX008475,C08727,1400.76,UPI,mobile,2026-08-27 19:35:00,success,,0,returning,True,True
TX008476,C02669,3092.69,NETBANKING,mobile,2026-08-18 12:52:00,success,,0,returning,True,True
TX008477,C05265,276.32,UPI,mobile,2026-08-19 04:14:00,success,,0,returning,True,True
TX008478,C08596,1406.71,UPI,mobile,2026-08-02 19:04:00,success,,0,new,True,True
TX008479,C00629,718.55,NETBANKING,mobile,2026-08-10 22:38:00,success,,0,returning,True,True
TX008480,C03083,500.57,UPI,desktop,2026-08-07 01:18:00,success,,0,returning,True,True
TX008481,C04923,3663.47,UPI,mobile,2026-08-06 14:09:00,success,,0,new,True,True
TX008482,C05133,790.81,CARD,mobile,2026-08-13 03:30:00,success,,0,new,True,True
TX008483,C02383,1758.5,CARD,mobile,2026-08-05 05:47:00,failed,TIMEOUT,1,returning,True,False
TX008484,C09350,1010.49,CARD,mobile,2026-08-11 23:47:00,success,,0,returning,True,True
TX008485,C03707,390.92,UPI,mobile,2026-08-29 00:20:00,success,,0,new,True,True
TX008486,C05091,1974.06,NETBANKING,mobile,2026-08-26 02:17:00,success,,0,returning,True,True
TX008487,C04387,834.46,UPI,mobile,2026-08-18 22:04:00,success,,0,returning,True,True
TX008488,C06197,2240.52,UPI,desktop,2026-08-08 23:25:00,success,,0,returning,True,True
TX008489,C09426,560.13,NETBANKING,desktop,2026-08-17 13:35:00,success,,0,new,True,True
TX008490,C00870,728.59,CARD,mobile,2026-08-01 15:10:00,success,,0,returning,True,True
TX008491,C03503,1703.51,UPI,mobile,2026-08-29 23:01:00,success,,0,new,True,True
TX008492,C07977,593.55,NETBANKING,mobile,2026-08-30 01:20:00,success,,0,returning,True,True
TX008493,C06684,1945.95,UPI,mobile,2026-08-12 15:13:00,success,,0,new,True,True
TX008494,C07013,241.37,UPI,desktop,2026-08-17 11:24:00,success,,0,returning,True,True
TX008495,C04612,442.68,UPI,mobile,2026-08-30 23:54:00,success,,0,new,True,True
TX008496,C01009,1169.47,UPI,desktop,2026-08-13 18:19:00,success,,0,returning,True,True
TX008497,C06740,6391.01,CARD,mobile,2026-08-12 20:19:00,success,,0,returning,True,True
TX008498,C04960,1818.42,CARD,mobile,2026-08-28 09:32:00,success,,0,new,True,True
TX008499,C08406,1212.86,CARD,desktop,2026-08-24 05:12:00,success,,0,returning,True,True
TX008500,C09857,1644.69,UPI,mobile,2026-08-10 13:32:00,success,,0,returning,True,True
TX008501,C05472,796.75,WALLET,mobile,2026-08-30 03:43:00,success,,0,returning,True,True
TX008502,C04296,228.76,NETBANKING,mobile,2026-08-20 13:25:00,success,,0,returning,True,True
TX008503,C02055,875.72,NETBANKING,mobile,2026-08-20 05:50:00,success,,0,returning,True,True
TX008504,C00039,891.35,CARD,tablet,2026-08-04 20:28:00,success,,0,returning,True,True
TX008505,C04065,2858.17,CARD,tablet,2026-08-13 21:54:00,success,,0,returning,True,True
TX008506,C07449,1912.63,CARD,desktop,2026-08-12 03:27:00,success,,0,returning,True,True
TX008507,C04216,470.09,CARD,mobile,2026-08-13 10:25:00,success,,0,new,True,True
TX008508,C01446,191.53,CARD,desktop,2026-08-01 20:09:00,success,,0,returning,True,True
TX008509,C06133,1005.59,CARD,mobile,2026-08-07 07:20:00,success,,0,returning,True,True
TX008510,C04267,714.88,UPI,mobile,2026-08-15 08:21:00,success,,0,returning,True,True
TX008511,C04415,4224.24,UPI,mobile,2026-08-06 23:14:00,success,,0,returning,True,True
TX008512,C00975,2940.05,UPI,mobile,2026-08-29 13:12:00,success,,0,new,True,True
TX008513,C07058,390.67,UPI,mobile,2026-08-16 20:57:00,success,,0,new,True,True
TX008514,C09698,1863.84,CARD,mobile,2026-08-08 01:53:00,success,,0,returning,True,True
TX008515,C05378,1626.34,UPI,mobile,2026-08-06 09:47:00,success,,0,returning,True,True
TX008516,C05171,1575.31,CARD,mobile,2026-08-11 08:55:00,success,,0,returning,True,True
TX008517,C09764,9515.65,CARD,mobile,2026-08-06 19:29:00,success,,0,returning,True,True
TX008518,C08963,1031.79,UPI,mobile,2026-08-01 18:25:00,success,,0,new,True,True
TX008519,C01003,2064.23,CARD,mobile,2026-08-10 14:08:00,success,,0,returning,True,True
TX008520,C01761,2324.95,CARD,desktop,2026-08-03 04:14:00,success,,0,returning,True,True
TX008521,C07737,1467.83,CARD,mobile,2026-08-16 13:50:00,success,,0,new,True,True
TX008522,C03096,4168.86,CARD,desktop,2026-08-11 22:01:00,success,,0,returning,True,True
TX008523,C04450,1299.72,CARD,desktop,2026-08-10 12:28:00,success,,0,new,True,True
TX008524,C03051,2218.63,CARD,mobile,2026-08-18 16:12:00,success,,0,returning,True,True
TX008525,C02330,645.9,UPI,mobile,2026-08-17 13:55:00,success,,0,returning,True,True
TX008526,C06025,440.34,CARD,desktop,2026-08-18 09:52:00,success,,0,returning,True,True
TX008527,C02420,1693.06,NETBANKING,mobile,2026-08-23 15:45:00,success,,0,returning,True,True
TX008528,C06087,1072.85,UPI,mobile,2026-08-21 03:24:00,failed,INSUFFICIENT_FUNDS,1,new,True,False
TX008529,C03760,1122.24,CARD,mobile,2026-08-14 03:58:00,success,,0,returning,True,True
TX008530,C03401,859.21,UPI,mobile,2026-08-16 23:29:00,success,,0,new,True,True
TX008531,C01302,2176.19,WALLET,mobile,2026-08-17 02:06:00,success,,0,returning,True,True
TX008532,C07290,1280.77,CARD,mobile,2026-08-09 12:02:00,success,,0,returning,True,True
TX008533,C08673,6670.18,NETBANKING,mobile,2026-08-26 18:04:00,success,,0,returning,True,True
TX008534,C05573,1247.08,CARD,desktop,2026-08-24 04:46:00,success,,0,returning,True,True
TX008535,C03970,1526.76,CARD,mobile,2026-08-01 13:14:00,success,,0,new,True,True
TX008536,C01167,2421.4,CARD,mobile,2026-08-17 10:42:00,success,,0,returning,True,True
TX008537,C09643,1683.32,NETBANKING,mobile,2026-08-14 07:23:00,success,,0,returning,True,True
TX008538,C06623,454.11,CARD,mobile,2026-08-01 19:21:00,success,,0,returning,True,True
TX008539,C07388,953.85,CARD,mobile,2026-08-20 02:15:00,success,,0,new,True,True
TX008540,C02579,613.7,CARD,mobile,2026-08-18 03:59:00,success,,0,new,True,True
TX008541,C07664,1611.49,UPI,mobile,2026-08-08 02:59:00,success,,0,returning,True,True
TX008542,C07332,1380.0,UPI,mobile,2026-08-30 01:48:00,success,,0,returning,True,True
TX008543,C08317,2290.02,UPI,mobile,2026-08-15 22:29:00,success,,0,returning,True,True
TX008544,C00876,2576.75,CARD,mobile,2026-08-02 10:48:00,success,,0,returning,True,True
TX008545,C02166,613.08,UPI,mobile,2026-08-06 18:34:00,failed,BANK_ERROR,3,returning,True,False
TX008546,C09592,2530.48,NETBANKING,desktop,2026-08-14 02:03:00,success,,0,returning,True,True
TX008547,C03411,2898.38,CARD,mobile,2026-08-12 19:39:00,success,,0,returning,True,True
TX008548,C08733,523.34,UPI,tablet,2026-08-09 15:41:00,success,,0,returning,True,True
TX008549,C02749,1528.82,UPI,mobile,2026-08-12 14:57:00,success,,0,new,True,True
TX008550,C04406,3419.34,UPI,mobile,2026-08-29 22:04:00,success,,0,returning,True,True
TX008551,C01659,942.01,CARD,mobile,2026-08-25 15:22:00,success,,0,returning,True,True
TX008552,C00007,1127.55,UPI,mobile,2026-08-09 21:55:00,success,,0,returning,True,True
TX008553,C06514,1520.73,CARD,mobile,2026-08-30 12:50:00,success,,0,new,True,True
TX008554,C01180,104.69,CARD,mobile,2026-08-29 16:20:00,success,,0,returning,True,True
